"date.value","campaign.id","adProduct.value","metric.totalCost","budgetCurrency.value"
"2026-02-03","286308132559342","Sponsored Brands","0.00","AUD"
"2026-02-12","140453739775668","Sponsored Products","2.59","USD"
"2026-02-07","82064097659476","Sponsored Products","0.00","USD"
"2026-02-11","555360954347903","Sponsored Products","0.00","CAD"
"2026-02-03","34639218619625","Sponsored Products","7.81","USD"
"2026-02-02","557802220335065","Sponsored Products","0.99","CAD"
"2026-02-02","298636506131156","Sponsored Brands","0.00","AUD"
"2026-02-17","207367106415924","Sponsored Products","7.21","GBP"
"2026-02-01","44065507618346","Sponsored Products","1.50","USD"
"2026-02-27","278626821184075","Sponsored Products","0.00","USD"
"2026-02-27","61090477012622","Sponsored Products","0.00","USD"
"2026-02-09","72790979016813","Sponsored Products","2.24","USD"
"2026-02-08","476877916686317","Sponsored Brands","1.60","AUD"
"2026-02-06","545146961820010","Sponsored Products","0.40","GBP"
"2026-02-08","204544178017947","Sponsored Products","0.00","USD"
"2026-02-06","67855357390881","Sponsored Products","0.00","USD"
"2026-02-19","204544178017947","Sponsored Products","1.13","USD"
"2026-02-06","375451164709840","Sponsored Products","0.00","GBP"
"2026-02-13","198809778193730","Sponsored Products","12.91","USD"
"2026-02-02","532209379687062","Sponsored Display","0.79","GBP"
"2026-02-10","521187964040554","Sponsored Products","0.00","CAD"
"2026-02-18","176035476248713","Sponsored Products","0.00","USD"
"2026-02-02","559365035833525","Sponsored Brands","2.14","AUD"
"2026-02-21","207367106415924","Sponsored Products","22.31","GBP"
"2026-02-14","128770506922317","Sponsored Products","0.24","USD"
"2026-02-19","215176800738804","Sponsored Products","0.00","USD"
"2026-02-24","346023186686134","Sponsored Brands","1.04","USD"
"2026-02-16","141648422510979","Sponsored Products","0.00","USD"
"2026-02-03","65861573413220","Sponsored Products","0.00","USD"
"2026-02-06","168803396873792","Sponsored Products","0.49","USD"
"2026-02-01","551134208715253","Sponsored Products","0.00","AUD"
"2026-02-11","452065263384491","Sponsored Brands","0.00","USD"
"2026-02-06","363551194960955","Sponsored Products","0.00","CAD"
"2026-02-20","261659564571062","Sponsored Products","0.00","USD"
"2026-02-08","559365035833525","Sponsored Brands","0.00","AUD"
"2026-02-13","476877916686317","Sponsored Brands","0.00","AUD"
"2026-02-08","392699328377229","Sponsored Products","0.00","AUD"
"2026-02-12","555379102425019","Sponsored Products","1.19","CAD"
"2026-02-08","188279469264899","Sponsored Products","0.57","USD"
"2026-02-01","347536643859180","Sponsored Products","0.00","GBP"
"2026-02-13","486701736662809","Sponsored Products","0.64","AUD"
"2026-02-28","261580610725925","Sponsored Products","0.00","AUD"
"2026-02-28","39061317933304","Sponsored Products","0.00","USD"
"2026-02-16","61090477012622","Sponsored Products","0.00","USD"
"2026-02-08","48192245895031","Sponsored Products","0.00","USD"
"2026-02-18","215176800738804","Sponsored Products","0.00","USD"
"2026-02-18","312632253610695","Sponsored Brands","1.03","USD"
"2026-02-03","392537273853228","Sponsored Brands","2.06","AUD"
"2026-02-28","101965336081409","Sponsored Products","3.15","USD"
"2026-02-20","9627520751858","Sponsored Products","24.43","USD"
"2026-02-12","215176800738804","Sponsored Products","0.45","USD"
"2026-02-18","32030113168570","Sponsored Products","0.00","USD"
"2026-02-11","210638600694486","Sponsored Products","2.52","USD"
"2026-02-14","409249674990450","Sponsored Products","0.00","AUD"
"2026-02-04","399629340308947","Sponsored Brands","0.00","AUD"
"2026-02-01","354484097353439","Sponsored Products","0.00","GBP"
"2026-02-12","233888031600237","Sponsored Products","0.00","USD"
"2026-02-28","77231525415892","Sponsored Products","0.00","USD"
"2026-02-04","202838039381314","Sponsored Products","5.92","USD"
"2026-02-14","480355060288556","Sponsored Products","0.00","AUD"
"2026-02-05","293287193628180","Sponsored Brands","0.00","GBP"
"2026-02-24","121446500477002","Sponsored Products","0.00","USD"
"2026-02-05","186804517918072","Sponsored Products","0.00","USD"
"2026-02-14","67855357390881","Sponsored Products","0.00","USD"
"2026-02-27","153491409585454","Sponsored Products","3.89","USD"
"2026-02-05","407530123839349","Sponsored Products","0.00","AUD"
"2026-02-04","124202126398060","Sponsored Products","5.97","USD"
"2026-02-08","54386198712419","Sponsored Products","0.00","USD"
"2026-02-08","263531397076178","Sponsored Products","0.00","USD"
"2026-02-13","134777743429986","Sponsored Products","0.00","USD"
"2026-02-04","453239686745418","Sponsored Products","0.91","GBP"
"2026-02-02","243204708497477","Sponsored Products","0.00","USD"
"2026-02-12","494994223093944","Sponsored Brands","0.00","AUD"
"2026-02-05","79620432535917","Sponsored Products","26.35","USD"
"2026-02-14","192420944790293","Sponsored Products","5.55","GBP"
"2026-02-06","138135222992233","Sponsored Products","10.02","USD"
"2026-02-18","452065263384491","Sponsored Brands","7.54","USD"
"2026-02-06","23854220044300","Sponsored Products","0.00","USD"
"2026-02-05","378858058113466","Sponsored Products","1.11","CAD"
"2026-02-10","354627207584492","Sponsored Products","0.45","CAD"
"2026-02-02","557814926181675","Sponsored Products","0.00","CAD"
"2026-02-27","77231525415892","Sponsored Products","0.00","USD"
"2026-02-04","369371745062988","Sponsored Products","0.00","CAD"
"2026-02-15","224639482376841","Sponsored Products","7.03","USD"
"2026-02-18","9627520751858","Sponsored Products","18.10","USD"
"2026-02-06","176992507771254","Sponsored Products","4.80","USD"
"2026-02-04","303784488331012","Sponsored Display","1.81","AUD"
"2026-02-01","272711015971799","Sponsored Products","2.23","USD"
"2026-02-20","11143044290906","Sponsored Products","0.00","USD"
"2026-02-26","133846876580591","Sponsored Products","0.00","USD"
"2026-02-10","101965336081409","Sponsored Products","0.00","USD"
"2026-02-06","189380234928822","Sponsored Products","0.00","USD"
"2026-02-10","493519110544788","Sponsored Products","0.00","USD"
"2026-02-23","32030113168570","Sponsored Products","0.00","USD"
"2026-02-07","192968792078402","Sponsored Products","0.00","USD"
"2026-02-06","419802202221779","Sponsored Products","0.64","CAD"
"2026-02-02","67855357390881","Sponsored Products","0.00","USD"
"2026-02-10","443805539282973","Sponsored Brands","1.64","CAD"
"2026-02-13","440997775738977","Sponsored Products","0.00","AUD"
"2026-02-16","158171452508120","Sponsored Products","0.00","USD"
"2026-02-22","40237294180920","Sponsored Products","0.00","USD"
"2026-02-05","459130146103681","Sponsored Display","0.00","AUD"
"2026-02-07","257373022214500","Sponsored Products","0.00","USD"
"2026-02-02","281110747056753","Sponsored Products","0.00","USD"
"2026-02-16","72790979016813","Sponsored Products","0.00","USD"
"2026-02-25","124202126398060","Sponsored Products","0.39","USD"
"2026-02-18","77231525415892","Sponsored Products","0.00","USD"
"2026-02-01","392598200964005","Sponsored Products","0.76","CAD"
"2026-02-12","486701736662809","Sponsored Products","1.37","AUD"
"2026-02-03","54386198712419","Sponsored Products","0.00","USD"
"2026-02-11","53404531347848","Sponsored Products","2.98","USD"
"2026-02-02","560000811916391","Sponsored Brands","2.02","USD"
"2026-02-03","307534770253902","Sponsored Products","0.00","CAD"
"2026-02-24","257373022214500","Sponsored Products","0.00","USD"
"2026-02-24","65861573413220","Sponsored Products","0.00","USD"
"2026-02-01","216925562826343","Sponsored Products","0.00","USD"
"2026-02-11","476877916686317","Sponsored Brands","0.00","AUD"
"2026-02-07","530353594830018","Sponsored Display","0.82","CAD"
"2026-02-17","67855357390881","Sponsored Products","1.34","USD"
"2026-02-03","469438672280657","Sponsored Products","0.00","GBP"
"2026-02-04","22348745290500","Sponsored Products","1.56","USD"
"2026-02-09","148265992493931","Sponsored Products","0.00","USD"
"2026-02-15","48758698369103","Sponsored Products","0.00","USD"
"2026-02-04","444969564092992","Sponsored Products","0.32","CAD"
"2026-02-18","83677388471868","Sponsored Products","0.00","USD"
"2026-02-26","213530912619228","Sponsored Products","0.00","USD"
"2026-02-18","28565058702355","Sponsored Products","1.87","USD"
"2026-02-11","396524009311704","Sponsored Brands","0.00","CAD"
"2026-02-09","399629340308947","Sponsored Brands","0.00","AUD"
"2026-02-02","530911335551258","Sponsored Products","0.00","CAD"
"2026-02-05","134777743429986","Sponsored Products","0.00","USD"
"2026-02-03","32030113168570","Sponsored Products","0.00","USD"
"2026-02-26","192420944790293","Sponsored Products","2.20","GBP"
"2026-02-05","263910374759225","Sponsored Products","1.42","CAD"
"2026-02-11","192420944790293","Sponsored Products","27.22","GBP"
"2026-02-16","65271102777505","Sponsored Products","0.00","USD"
"2026-02-22","34478632960968","Sponsored Products","6.27","USD"
"2026-02-25","128835884603962","Sponsored Products","0.00","USD"
"2026-02-01","441276644656791","Sponsored Brands","0.00","AUD"
"2026-02-26","495677195822245","Sponsored Brands","3.33","USD"
"2026-02-10","187735718741416","Sponsored Products","7.69","USD"
"2026-02-12","453187476718269","Sponsored Display","0.00","CAD"
"2026-02-02","309601314328778","Sponsored Products","0.00","CAD"
"2026-02-02","357384467879967","Sponsored Brands","13.31","USD"
"2026-02-11","419764168918332","Sponsored Brands","0.00","AUD"
"2026-02-09","149942312994880","Sponsored Products","0.00","USD"
"2026-02-05","545989665090053","Sponsored Brands","2.87","GBP"
"2026-02-13","280513164622908","Sponsored Products","0.00","USD"
"2026-02-07","536492240546443","Sponsored Products","0.00","CAD"
"2026-02-03","312711508263023","Sponsored Products","0.06","AUD"
"2026-02-25","88056195803598","Sponsored Products","0.00","USD"
"2026-02-08","298636506131156","Sponsored Brands","0.00","AUD"
"2026-02-06","1069464513580","Sponsored Products","23.03","USD"
"2026-02-11","392598200964005","Sponsored Products","0.54","CAD"
"2026-02-27","11143044290906","Sponsored Products","0.00","USD"
"2026-02-08","82064097659476","Sponsored Products","0.00","USD"
"2026-02-11","482686146435604","Sponsored Brands","3.77","USD"
"2026-02-19","54386198712419","Sponsored Products","0.00","USD"
"2026-02-16","261659564571062","Sponsored Products","5.21","USD"
"2026-02-04","495677195822245","Sponsored Brands","1.82","USD"
"2026-02-03","128835884603962","Sponsored Products","0.00","USD"
"2026-02-06","22348745290500","Sponsored Products","0.91","USD"
"2026-02-13","133846876580591","Sponsored Products","0.00","USD"
"2026-02-24","54673378227395","Sponsored Products","0.00","USD"
"2026-02-13","434170639918769","Sponsored Brands","2.45","USD"
"2026-02-13","261659564571062","Sponsored Products","0.86","USD"
"2026-02-28","453754530299965","Sponsored Brands","1.00","USD"
"2026-02-14","82064097659476","Sponsored Products","3.00","USD"
"2026-02-27","54386198712419","Sponsored Products","1.53","USD"
"2026-02-07","321879822518995","Sponsored Products","0.58","AUD"
"2026-02-04","437016942104478","Sponsored Brands","0.00","CAD"
"2026-02-04","239695922795958","Sponsored Products","3.16","USD"
"2026-02-13","461803854184467","Sponsored Products","0.00","CAD"
"2026-02-18","133243849204741","Sponsored Products","0.00","USD"
"2026-02-06","149942312994880","Sponsored Products","0.00","USD"
"2026-02-05","245503802057093","Sponsored Products","0.00","USD"
"2026-02-17","243204708497477","Sponsored Products","0.00","USD"
"2026-02-05","324740828073799","Sponsored Products","0.00","AUD"
"2026-02-07","8078369968995","Sponsored Products","0.00","USD"
"2026-02-11","399703016940832","Sponsored Brands","0.97","CAD"
"2026-02-09","65861573413220","Sponsored Products","0.00","USD"
"2026-02-01","560000811916391","Sponsored Brands","1.27","USD"
"2026-02-12","502907079288115","Sponsored Products","2.17","CAD"
"2026-02-10","380662946968621","Sponsored Display","0.74","USD"
"2026-02-12","521187964040554","Sponsored Products","0.44","CAD"
"2026-02-08","226743970768774","Sponsored Products","0.64","USD"
"2026-02-07","148265992493931","Sponsored Products","0.00","USD"
"2026-02-18","348184859637636","Sponsored Brands","1.59","USD"
"2026-02-06","30651955945418","Sponsored Products","0.00","USD"
"2026-02-25","39061317933304","Sponsored Products","0.00","USD"
"2026-02-16","113013759920940","Sponsored Products","0.00","USD"
"2026-02-10","371604599978031","Sponsored Products","0.00","AUD"
"2026-02-05","561131507618203","Sponsored Products","0.00","AUD"
"2026-02-16","14582572617569","Sponsored Products","0.00","USD"
"2026-02-07","538771699321102","Sponsored Products","0.00","AUD"
"2026-02-03","48192245895031","Sponsored Products","0.00","USD"
"2026-02-23","380662946968621","Sponsored Display","0.00","USD"
"2026-02-04","407444835513369","Sponsored Brands","0.66","CAD"
"2026-02-11","40237294180920","Sponsored Products","0.80","USD"
"2026-02-03","452082306058129","Sponsored Brands","0.00","CAD"
"2026-02-16","453754530299965","Sponsored Brands","8.23","USD"
"2026-02-05","327999245273994","Sponsored Brands","0.00","USD"
"2026-02-10","557814926181675","Sponsored Products","0.00","CAD"
"2026-02-02","30651955945418","Sponsored Products","0.00","USD"
"2026-02-16","168803396873792","Sponsored Products","0.00","USD"
"2026-02-04","378858058113466","Sponsored Products","0.00","CAD"
"2026-02-02","493216310640409","Sponsored Brands","0.00","USD"
"2026-02-02","43460676635147","Sponsored Products","0.00","USD"
"2026-02-23","204544178017947","Sponsored Products","1.68","USD"
"2026-02-03","96060745446945","Sponsored Products","0.00","USD"
"2026-02-05","72790979016813","Sponsored Products","0.00","USD"
"2026-02-26","14582572617569","Sponsored Products","0.00","USD"
"2026-02-05","93539819506468","Sponsored Products","2.51","USD"
"2026-02-18","96473122408354","Sponsored Products","0.00","USD"
"2026-02-09","367083122067501","Sponsored Display","0.00","USD"
"2026-02-19","261659564571062","Sponsored Products","0.00","USD"
"2026-02-11","281110747056753","Sponsored Products","0.00","USD"
"2026-02-03","375412452273685","Sponsored Products","4.95","GBP"
"2026-02-04","398718122329444","Sponsored Products","1.25","GBP"
"2026-02-12","239695922795958","Sponsored Products","0.00","USD"
"2026-02-17","251197015848063","Sponsored Products","4.97","CAD"
"2026-02-05","14582572617569","Sponsored Products","12.76","USD"
"2026-02-03","542395622943712","Sponsored Products","0.97","GBP"
"2026-02-06","348184859637636","Sponsored Brands","3.74","USD"
"2026-02-25","164743561215297","Sponsored Products","4.25","USD"
"2026-02-05","536492240546443","Sponsored Products","0.00","CAD"
"2026-02-02","518228166841375","Sponsored Brands","0.00","GBP"
"2026-02-12","30651955945418","Sponsored Products","0.00","USD"
"2026-02-28","210638600694486","Sponsored Products","1.18","USD"
"2026-02-02","428015197375542","Sponsored Products","0.00","AUD"
"2026-02-01","72921898703277","Sponsored Products","0.00","USD"
"2026-02-02","32571611634774","Sponsored Products","0.00","USD"
"2026-02-06","454564300195235","Sponsored Products","0.00","GBP"
"2026-02-13","375880567146391","Sponsored Display","0.44","AUD"
"2026-02-28","65861573413220","Sponsored Products","0.00","USD"
"2026-02-02","557738489078024","Sponsored Products","0.00","CAD"
"2026-02-12","34478632960968","Sponsored Products","9.42","USD"
"2026-02-07","320522945603717","Sponsored Brands","0.00","CAD"
"2026-02-28","281235849108344","Sponsored Products","1.93","USD"
"2026-02-06","103204875656014","Sponsored Products","0.00","USD"
"2026-02-06","175777768252798","Sponsored Products","15.74","USD"
